snapshot	board_exact	non_empty_accuracy	macro_f1	move_recall	false_change_rate	status	description
autoresearch/snapshots/20260419T085751Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep3_thresh3_total150_permove150_lmargin9p625_m9p8957061767578125_r0_beam3_v660.py	0.071006	0.777221	0.738592	0.421875	0.027167	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, 9 was an exact no-op, and 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.75 and 10.0 were both worse than 9.5. This run keeps the stronger minsep8 branch and raises only LOOKAHEAD_MARGIN from 9.5 to 9.625 to test whether the margin transition starts immediately above 9.5 or only later in the 9.5..9.75 interval.
autoresearch/snapshots/20260419T085918Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep3_thresh3_total150_permove150_lmargin9p5625_m9p8957061767578125_r0_beam3_v661.py	0.071006	0.777221	0.738592	0.421875	0.027167	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, 9 was an exact no-op, and 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.75 and 10.0 were both worse than 9.5, while the exact start of that margin transition is still unknown. This run keeps the stronger minsep8 branch and raises only LOOKAHEAD_MARGIN from 9.5 to 9.5625 to test whether the transition starts immediately above 9.5 or only later in the 9.5..9.625 interval.
autoresearch/snapshots/20260419T090055Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep2_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v662.py	0.071006	0.777221	0.738594	0.421875	0.025873	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, 9 was an exact no-op, and 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5. This run keeps the stronger minsep8 branch and lowers only secondary_min_event_separation from 3 to 2 to test whether the stronger branch actually depends on the secsep3 shift or whether secsep2 already reaches the same surface there.
autoresearch/snapshots/20260419T090205Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v663.py	0.071006	0.777324	0.738712	0.421875	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, 9 was an exact no-op, and 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 2 was an exact no-op. This run keeps the stronger minsep8 branch and lowers only secondary_min_event_separation from 2 to 1 to test whether the stronger branch is fully insensitive to secondary spacing or whether secsep2 was already the lowest equivalent point.
autoresearch/snapshots/20260419T090324Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep9_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v664.py	0.071006	0.777324	0.738712	0.421875	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, 9 was an exact no-op, and 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 2 was a no-op while lowering it again to 1 improved false changes slightly without hurting recall. This run keeps that stronger secsep1 branch and raises only min_event_separation from 8 to 9 to test whether the secsep1 improvement also shifts the best primary spacing upward or whether minsep8 remains the useful edge there.
autoresearch/snapshots/20260419T090813Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep10_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v665.py	0.057988	0.761046	0.711403	0.359375	0.031048	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. This run keeps that stronger secsep1 branch and raises only min_event_separation from 9 to 10 to test whether the secsep1 variant really shares the same upper boundary as the broader branch or whether it stays stable one step further.
autoresearch/snapshots/20260419T091037Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep7_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v666.py	0.062722	0.776291	0.738865	0.406250	0.023286	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. Since minsep9 stayed on the same improved secsep1 point while minsep10 regressed sharply, this run keeps that secsep1 branch and lowers only min_event_separation from 8 to 7 to test whether the secsep1 gain extends one step downward or whether minsep8 is still the lower useful edge.
autoresearch/snapshots/20260419T091302Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep6_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v667.py	0.049704	0.765490	0.706758	0.343750	0.025873	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, and minsep7 gave back board_exact and recall while improving false-change further. This run keeps that secsep1 branch and lowers only min_event_separation from 7 to 6 to test whether the lower-noise secsep1 tradeoff extends another step downward or whether minsep7 is already the lower useful edge there.
autoresearch/snapshots/20260419T091539Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep5_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v668.py	0.049704	0.765490	0.706758	0.343750	0.025873	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, and minsep6 collapsed back to the original lwindow3 lower shelf. This run keeps that secsep1 branch and lowers only min_event_separation from 6 to 5 to test whether the collapsed lower shelf continues one step lower or whether minsep6 was the last transition point.
autoresearch/snapshots/20260419T091657Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep7_secsep2_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v669.py	0.062722	0.776187	0.738746	0.406250	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, and minsep5..6 collapsed back to the original lwindow3 lower shelf. This run keeps the secsep1 lower-noise minsep7 branch and raises only secondary_min_event_separation from 1 to 2 to test whether that lower-noise improvement truly depends on secsep1 or whether secsep2 already reaches the same surface there.
autoresearch/snapshots/20260419T091827Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r1_beam3_v670.py	0.071006	0.777324	0.738712	0.421875	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, minsep5..6 collapsed back to the original lwindow3 lower shelf, and raising secsep back to 2 at minsep7 reverted to the older noisier surface. This run returns to the stronger secsep1 minsep8 branch and raises only event_window_radius from 0 to 1 to test whether the secsep1 improvement remains radius-flat like the older shelves or whether it depends on strict r0 timing.
autoresearch/snapshots/20260419T091940Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r2_beam3_v671.py	0.071006	0.777324	0.738712	0.421875	0.024580	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, minsep5..6 collapsed back to the original lwindow3 lower shelf, and raising secsep back to 2 at minsep7 reverted to the older noisier surface. Returning to the stronger secsep1 minsep8 branch, raising event_window_radius from 0 to 1 was an exact no-op. This run raises only event_window_radius from 1 to 2 to finish checking whether the secsep1 improvement remains fully radius-flat across the whole allowed 0..2 range.
autoresearch/snapshots/20260419T092057Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow3_minsep8_secsep1_thresh3_total150_permove150_lmargin9p5625_m9p8957061767578125_r0_beam3_v672.py	0.071006	0.777324	0.738710	0.421875	0.025873	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, minsep5..6 collapsed back to the original lwindow3 lower shelf, raising secsep back to 2 at minsep7 reverted to the older noisier surface, and event_window_radius remained flat across 0..2 on the stronger secsep1 minsep8 branch. This run keeps that stronger secsep1 minsep8 branch and raises only LOOKAHEAD_MARGIN from 9.5 to 9.5625 to test whether the secsep1 improvement also shifts the sharp margin cliff or whether 9.5 remains the unique useful edge there.
autoresearch/snapshots/20260419T092215Z_hybrid_lookahead_segmental_drop1_boardcands2_ratio95_props14_top4_detect10_lwindow4_minsep8_secsep1_thresh3_total150_permove150_lmargin9p5_m9p8957061767578125_r0_beam3_v673.py	0.029586	0.763061	0.727415	0.406250	0.027167	discard	Hybrid decoder keeps the baseline lookahead path unless a conservative board-only segmental pass wins the current score-gain gates. The recent lower-beam sweep on the kept v545 branch established beam3 as the last usable lower-beam side branch, while beam2 and beam1 both degrade sharply. On beam3, raising LOOKAHEAD_WINDOW from 1 to 2 reopened a much higher-recall and noisier tradeoff, and tightening min_score_gain_per_added_move from 125.0 to 137.5 reduced that noise materially while preserving most of the recall gain. Narrowing board breadth from 3 to 2 then preserved board_exact while improving recall and false-change at the cost of weaker secondary metrics, while follow-up margin probes localized that narrower-board branch to the same 9.5..9.75 plateau and event-radius, drop, and upper gate follow-ups were non-improving. Lowering min_event_separation from 4 to 3 regressed sharply, while raising LOOKAHEAD_WINDOW from 2 to 3 reopened an even higher-recall and much noisier branch. On that lwindow3 branch, tightening min_score_gain_per_added_move and sweeping event_window_radius across 0..2 were exact no-ops; secsep3 opened a shifted upper shelf, secsep4/5/6 plus secondary_peak_ratio=0.98 matched it exactly, and drop0 was harmful. Raising min_event_separation from 4 to 5 on that upper shelf then preserved board_exact, recovered the higher recall, and reduced false changes; 6 was an exact no-op, 7 opened a much stronger higher-recall branch, 8 improved it again, and 9 was an exact no-op, while 10 was worse. On that stronger minsep8 branch, LOOKAHEAD_MARGIN=9.5625, 9.75, and 10.0 were all worse than 9.5, and lowering secondary_min_event_separation from 3 to 1 improved false changes slightly without hurting recall. On the secsep1 branch, minsep9 was still an exact no-op versus minsep8, minsep10 regressed sharply, minsep7 gave back board_exact and recall while improving false-change further, minsep5..6 collapsed back to the original lwindow3 lower shelf, raising secsep back to 2 at minsep7 reverted to the older noisier surface, event_window_radius remained flat across 0..2 on the stronger secsep1 minsep8 branch, and LOOKAHEAD_MARGIN=9.5625 confirmed that 9.5 remains the unique useful edge there. This run keeps that stronger secsep1 minsep8 branch and raises only LOOKAHEAD_WINDOW from 3 to 4 to test whether one more step of temporal context improves the branch further or simply pushes it into a noisier, slower regime.
